name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,TMC
,1540,465,53,,,207.3384203381882,1,nan,40.2335,residential,6,,"LINESTRING (-112.08699 33.44507,-112.08691 33.44504,-112.08635 33.44505,-112.08618 33.44505,-112.08487 33.44506,-112.08476 33.44506)",
,1541,830,831,,,29.333171182967885,1,nan,46.67086,residential,6,,"LINESTRING (-112.07478 33.44507,-112.0751 33.44507)",
,1542,831,830,,,29.333171182967885,1,nan,46.67086,residential,6,,"LINESTRING (-112.0751 33.445,-112.07478 33.445)",
,1543,1479,832,,,56.45319075818203,1,nan,46.67086,residential,6,,"LINESTRING (-112.0751 33.44658,-112.07514 33.44647,-112.07514 33.44637,-112.07515 33.44618,-112.07517 33.44608)",
,1544,832,1478,,,115.63891770560619,1,nan,46.67086,residential,6,,"LINESTRING (-112.07517 33.44608,-112.07517 33.44597,-112.07517 33.44512,-112.07518 33.44503)",
,1545,918,951,,,119.01195874923049,1,nan,40.2335,residential,6,,"LINESTRING (-112.0726 33.44819,-112.0726 33.4481,-112.0726 33.44795,-112.07259 33.44777,-112.07259 33.44772,-112.07259 33.44725,-112.07259 33.44712)",
,1546,951,918,,,119.00390213638194,1,nan,40.2335,residential,6,,"LINESTRING (-112.07251 33.44712,-112.07251 33.44725,-112.07251 33.44772,-112.07251 33.44777,-112.07252 33.44795,-112.07252 33.4481,-112.07252 33.44819)",
,1547,951,194,,,115.34182420456659,1,nan,40.2335,residential,6,,"LINESTRING (-112.07259 33.44712,-112.07259 33.44703,-112.07259 33.44697,-112.07259 33.44661,-112.07257 33.44617,-112.07257 33.44608)",
,1548,194,951,,,115.1944812474026,1,nan,40.2335,residential,6,,"LINESTRING (-112.0725 33.44608,-112.0725 33.44617,-112.07251 33.44661,-112.07251 33.44698,-112.07251 33.44703,-112.07251 33.44712)",
,1549,194,525,,,114.43182405550398,1,nan,40.2335,residential,6,,"LINESTRING (-112.07257 33.44608,-112.07257 33.44598,-112.07257 33.44557,-112.07257 33.44518,-112.07257 33.44515,-112.07257 33.44504)",
,1550,525,194,,,114.6314308163694,1,nan,40.2335,residential,6,,"LINESTRING (-112.0725 33.44504,-112.0725 33.44515,-112.0725 33.44518,-112.07249 33.44557,-112.07249 33.44598,-112.0725 33.44608)",
,1551,1291,953,,,202.59202556018357,1,nan,46.67086,residential,6,,"LINESTRING (-112.06995 33.44824,-112.06996 33.44812,-112.06995 33.44672,-112.06996 33.44652,-112.06996 33.44641)",
,1552,1841,662,,,521.2160227062869,5,nan,104.6071,motorway,1,,"LINESTRING (-112.06655 33.46213,-112.06625 33.46211,-112.06487 33.462,-112.06404 33.46193,-112.06321 33.46187,-112.06237 33.46181,-112.06178 33.46177,-112.06096 33.46174)",
,1553,55,1489,,,85.02170967851842,1,nan,40.2335,residential,6,,"LINESTRING (-112.08814 33.446,-112.08815 33.44532,-112.0881 33.44525)",
,1554,1489,55,,,80.89704968037009,1,nan,40.2335,residential,6,,"LINESTRING (-112.08803 33.44528,-112.08807 33.44533,-112.08806 33.446)",
,1555,1277,1394,,,71.19566491518539,2,nan,62.76426,secondary,4,,"LINESTRING (-112.0826 33.4466,-112.08259 33.44595)",
,1556,1286,52,,,121.5689570353946,1,nan,40.2335,residential,6,,"LINESTRING (-112.08484 33.4482,-112.08483 33.44807,-112.08483 33.44805,-112.08481 33.44764,-112.08482 33.44724,-112.08481 33.4471)",
,1557,52,1286,,,121.38291610580188,1,nan,40.2335,residential,6,,"LINESTRING (-112.08474 33.44711,-112.08475 33.44724,-112.08474 33.44764,-112.08476 33.44805,-112.08476 33.44807,-112.08476 33.4482)",
,1558,52,1327,,,119.93978526801459,1,nan,40.2335,residential,6,,"LINESTRING (-112.08481 33.4471,-112.08481 33.447,-112.08479 33.44654,-112.08479 33.44611,-112.08479 33.44602)",
,1559,1327,52,,,120.38350600686985,1,nan,40.2335,residential,6,,"LINESTRING (-112.08472 33.44602,-112.08472 33.44611,-112.08472 33.44654,-112.08473 33.44701,-112.08474 33.44711)",
,1560,1327,53,,,103.13349948765578,1,nan,40.2335,residential,6,,"LINESTRING (-112.08479 33.44602,-112.08479 33.44595,-112.0848 33.44509)",
,1561,53,1327,,,103.13105164600258,1,nan,40.2335,residential,6,,"LINESTRING (-112.08473 33.44509,-112.08472 33.44595,-112.08472 33.44602)",
,1562,51,139,,,114.02687140493725,1,nan,46.67086,residential,6,,"LINESTRING (-112.07383 33.44611,-112.07384 33.44611,-112.07394 33.44611,-112.07472 33.44611,-112.07496 33.44611,-112.07505 33.44611)",
,1563,139,51,,,114.1715027663771,1,nan,46.67086,residential,6,,"LINESTRING (-112.07505 33.44604,-112.07496 33.44604,-112.07472 33.44604,-112.07394 33.44605,-112.07384 33.44605,-112.07383 33.44605)",
,1564,814,484,,,141.63135083826845,1,nan,46.67086,residential,6,,"LINESTRING (-112.0986 33.44815,-112.09882 33.44814,-112.09936 33.44814,-112.09994 33.44814,-112.10013 33.44814)",
,1565,484,814,,,141.78240616793056,1,nan,46.67086,residential,6,,"LINESTRING (-112.10012 33.44807,-112.09994 33.44807,-112.09936 33.44808,-112.09882 33.44808,-112.0986 33.44808)",
,1566,484,388,,,200.16618642359384,1,nan,46.67086,residential,6,,"LINESTRING (-112.10013 33.44814,-112.10033 33.44813,-112.10041 33.44813,-112.10061 33.44813,-112.10106 33.44813,-112.10129 33.44813,-112.10228 33.44812)",
,1567,388,484,,,200.14012932572038,1,nan,46.67086,residential,6,,"LINESTRING (-112.10228 33.44806,-112.10129 33.44807,-112.10107 33.44806,-112.10061 33.44807,-112.10041 33.44807,-112.10033 33.44807,-112.10012 33.44807)",
,1568,388,663,,,201.12351564379395,1,nan,46.67086,residential,6,,"LINESTRING (-112.10228 33.44812,-112.10349 33.44812,-112.10444 33.44811)",
,1569,663,388,,,201.11699236071718,1,nan,46.67086,residential,6,,"LINESTRING (-112.10444 33.44805,-112.10349 33.44805,-112.10228 33.44806)",
,1570,663,603,,,200.651750012827,1,nan,46.67086,residential,6,,"LINESTRING (-112.10444 33.44811,-112.10549 33.4481,-112.10651 33.44811,-112.1066 33.44811)",
,1571,603,663,,,200.70685068108367,1,nan,46.67086,residential,6,,"LINESTRING (-112.1066 33.44804,-112.10651 33.44804,-112.10548 33.44804,-112.10444 33.44805)",
,1572,603,648,,,107.43442014174747,1,nan,46.67086,residential,6,,"LINESTRING (-112.1066 33.44811,-112.1067 33.44811,-112.10776 33.44809)",
,1573,648,603,,,107.43576751824028,1,nan,46.67086,residential,6,,"LINESTRING (-112.10776 33.44803,-112.1067 33.44804,-112.1066 33.44804)",
,1574,1717,540,,,61.416392386411054,3,nan,62.76426,primary,3,,"LINESTRING (-112.10019 33.44754,-112.10019 33.44722,-112.10019 33.44709,-112.10018 33.44699)",
,1575,540,1717,,,61.412596500328505,2,nan,62.76426,primary,3,,"LINESTRING (-112.10005 33.44699,-112.10005 33.44709,-112.10006 33.44722,-112.10006 33.44754)",
,1576,835,32,,,158.1960733173159,1,nan,40.2335,residential,6,,"LINESTRING (-112.09126 33.45324,-112.09138 33.45324,-112.09205 33.45324,-112.09296 33.45324)",
,1577,32,835,,,158.1940576539869,1,nan,40.2335,residential,6,,"LINESTRING (-112.09296 33.45318,-112.09205 33.45318,-112.09138 33.45318,-112.09126 33.45318)",
,1578,32,33,,,47.30454628277135,1,nan,40.2335,residential,6,,"LINESTRING (-112.09296 33.45324,-112.09347 33.45324)",
,1579,33,32,,,47.30454628277135,1,nan,40.2335,residential,6,,"LINESTRING (-112.09347 33.45318,-112.09296 33.45318)",
,1580,33,34,,,51.02757776970935,1,nan,40.2335,residential,6,,"LINESTRING (-112.09347 33.45324,-112.09394 33.45323,-112.09402 33.45323)",
,1581,34,33,,,50.67174138174395,1,nan,40.2335,residential,6,,"LINESTRING (-112.09401 33.45317,-112.09394 33.45317,-112.09347 33.45318)",
,1582,34,1984,,,52.25110855433198,1,nan,40.2335,residential,6,,"LINESTRING (-112.09402 33.45323,-112.09408 33.45323,-112.09435 33.45322,-112.09458 33.45321)",
,1583,1984,34,,,52.6367352847061,1,nan,40.2335,residential,6,,"LINESTRING (-112.09458 33.45315,-112.09434 33.45315,-112.09407 33.45316,-112.09401 33.45317)",
,1584,836,579,,,207.14871017051388,1,nan,40.2335,residential,6,,"LINESTRING (-112.09125 33.45503,-112.09137 33.45503,-112.09348 33.45501)",
,1585,579,836,,,207.15268743533863,1,nan,40.2335,residential,6,,"LINESTRING (-112.09348 33.45495,-112.09137 33.45497,-112.09125 33.45497)",
,1586,579,514,,,203.17294765925564,1,nan,40.2335,residential,6,,"LINESTRING (-112.09348 33.45501,-112.09567 33.45499)",
,1587,514,579,,,203.17294765925564,1,nan,40.2335,residential,6,,"LINESTRING (-112.09566 33.45493,-112.09348 33.45495)",
,1588,514,560,,,114.31520205021889,1,nan,40.2335,residential,6,,"LINESTRING (-112.09567 33.45499,-112.09628 33.45499,-112.0969 33.45498)",
,1589,560,514,,,114.31364855827879,1,nan,40.2335,residential,6,,"LINESTRING (-112.09689 33.45492,-112.09627 33.45493,-112.09566 33.45493)",
,1590,560,310,,,115.93536373110868,1,nan,40.2335,residential,6,,"LINESTRING (-112.0969 33.45498,-112.09695 33.45498,-112.09752 33.45498,-112.09773 33.45497,-112.09814 33.45497)",
,1591,310,560,,,115.88338465389674,1,nan,40.2335,residential,6,,"LINESTRING (-112.09814 33.45491,-112.09773 33.45491,-112.09751 33.45491,-112.09695 33.45492,-112.09689 33.45492)",
,1592,310,377,,,111.81894308049803,1,nan,40.2335,residential,6,,"LINESTRING (-112.09814 33.45497,-112.09877 33.45497,-112.09935 33.45496)",
,1593,377,310,,,111.767337461885,1,nan,40.2335,residential,6,,"LINESTRING (-112.09934 33.4549,-112.09877 33.4549,-112.09814 33.45491)",
,1594,377,488,,,71.85892381934703,1,nan,40.2335,residential,6,,"LINESTRING (-112.09934 33.45496,-112.09981 33.45496,-112.09999 33.45497,-112.10002 33.45497,-112.10012 33.45497)",
,1595,488,377,,,71.72871753618723,1,nan,40.2335,residential,6,,"LINESTRING (-112.10012 33.4549,-112.10002 33.4549,-112.09999 33.4549,-112.09981 33.4549,-112.09935 33.4549)",
,1596,837,676,,,205.92149247274014,1,nan,40.2335,residential,6,,"LINESTRING (-112.09125 33.45413,-112.09138 33.45413,-112.09347 33.4541)",
,1597,676,837,,,205.93004117854179,1,nan,40.2335,residential,6,,"LINESTRING (-112.09347 33.45403,-112.09138 33.45406,-112.09125 33.45407)",
,1598,676,513,,,204.66139184315716,1,nan,40.2335,residential,6,,"LINESTRING (-112.09347 33.4541,-112.09567 33.45409)",
,1599,513,676,,,204.66139184315716,1,nan,40.2335,residential,6,,"LINESTRING (-112.09567 33.45403,-112.09347 33.45403)",
,1600,426,41,,,100.06155280827058,1,nan,40.2335,residential,6,,"LINESTRING (-112.08263 33.45697,-112.08282 33.45697,-112.08312 33.45697,-112.08371 33.45696)",
,1601,41,426,,,100.06317566424158,1,nan,40.2335,residential,6,,"LINESTRING (-112.08371 33.4569,-112.08312 33.4569,-112.08282 33.4569,-112.08263 33.45691)",
,1602,41,381,,,105.04303860969404,1,nan,40.2335,residential,6,,"LINESTRING (-112.08371 33.45696,-112.08426 33.45696,-112.08484 33.45695)",
,1603,381,41,,,105.04433859178859,1,nan,40.2335,residential,6,,"LINESTRING (-112.08484 33.45689,-112.08426 33.45689,-112.08371 33.4569)",
,1604,381,44,,,99.60790304944558,1,nan,40.2335,residential,6,,"LINESTRING (-112.08484 33.45695,-112.08537 33.45695,-112.08591 33.45695)",
,1605,44,381,,,99.60616229787794,1,nan,40.2335,residential,6,,"LINESTRING (-112.08591 33.45688,-112.08536 33.45689,-112.08484 33.45689)",
,1606,44,564,,,100.32354645146586,1,nan,40.2335,residential,6,,"LINESTRING (-112.08591 33.45695,-112.08644 33.45694,-112.08699 33.45694)",
,1607,564,44,,,100.32163376713103,1,nan,40.2335,residential,6,,"LINESTRING (-112.08699 33.45688,-112.08644 33.45688,-112.08591 33.45688)",
,1608,1079,538,,,61.94201932246218,1,nan,40.2335,residential,6,,"LINESTRING (-112.07575 33.45673,-112.07642 33.45673)",
,1609,538,1079,,,61.94201932246218,1,nan,40.2335,residential,6,,"LINESTRING (-112.07642 33.45667,-112.07575 33.45666)",
,1610,538,148,,,120.9333332877437,1,nan,40.2335,residential,6,,"LINESTRING (-112.07642 33.45673,-112.07707 33.45674,-112.07763 33.45674,-112.07772 33.45674)",
,1611,148,538,,,120.7166625875787,1,nan,40.2335,residential,6,,"LINESTRING (-112.07772 33.45667,-112.07763 33.45668,-112.07707 33.45668,-112.07642 33.45667)",
,1612,148,347,,,113.03733382034052,1,nan,40.2335,residential,6,,"LINESTRING (-112.07772 33.45674,-112.0778 33.45674,-112.07832 33.45674,-112.07849 33.45674,-112.07894 33.45674)",
,1613,347,148,,,113.22278492904178,1,nan,40.2335,residential,6,,"LINESTRING (-112.07894 33.45668,-112.07849 33.45668,-112.07832 33.45668,-112.0778 33.45667,-112.07772 33.45667)",
,1614,347,562,,,114.59731569230138,1,nan,40.2335,residential,6,,"LINESTRING (-112.07894 33.45674,-112.0794 33.45674,-112.07956 33.45674,-112.08014 33.45674,-112.08017 33.45674)",
,1615,562,347,,,114.62969448543936,1,nan,40.2335,residential,6,,"LINESTRING (-112.08017 33.45667,-112.08014 33.45667,-112.07956 33.45668,-112.0794 33.45668,-112.07894 33.45668)",
,1616,562,563,,,114.74533592896131,1,nan,40.2335,residential,6,,"LINESTRING (-112.08017 33.45674,-112.08029 33.45674,-112.08084 33.45675,-112.0814 33.45675)",
,1617,563,562,,,114.79537868290782,1,nan,40.2335,residential,6,,"LINESTRING (-112.0814 33.45669,-112.08084 33.45668,-112.08029 33.45667,-112.08017 33.45667)",
,1618,563,838,,,113.63940906711755,1,nan,40.2335,residential,6,,"LINESTRING (-112.0814 33.45675,-112.08195 33.45675,-112.08244 33.45675,-112.08263 33.45675)",
,1619,838,563,,,113.58145307438208,1,nan,40.2335,residential,6,,"LINESTRING (-112.08263 33.45669,-112.08244 33.45669,-112.08195 33.45669,-112.0814 33.45669)",
,1620,581,563,,,219.13008902855037,1,nan,40.2335,residential,6,,"LINESTRING (-112.08136 33.45474,-112.08136 33.45483,-112.08136 33.45511,-112.08136 33.45589,-112.08136 33.45607,-112.08137 33.45666,-112.08137 33.45672)",
,1621,563,581,,,219.0693257636089,1,nan,40.2335,residential,6,,"LINESTRING (-112.08144 33.45672,-112.08144 33.45666,-112.08144 33.45607,-112.08144 33.45589,-112.08143 33.45511,-112.08143 33.45483,-112.08143 33.45474)",
,1622,563,614,,,216.88995462814682,1,nan,40.2335,residential,6,,"LINESTRING (-112.08137 33.45672,-112.08137 33.45677,-112.08137 33.45862,-112.08137 33.45867)",
,1623,614,563,,,216.8296355996317,1,nan,40.2335,residential,6,,"LINESTRING (-112.08144 33.45867,-112.08144 33.45862,-112.08144 33.45677,-112.08144 33.45672)",
,1624,1395,839,,,369.01736742436157,1,nan,40.2335,residential,6,,"LINESTRING (-112.0813 33.45141,-112.0813 33.45153,-112.0813 33.45181,-112.0813 33.45235,-112.0813 33.45321,-112.0813 33.45346,-112.0813 33.45464,-112.0813 33.45467,-112.0813 33.45474)",
,1625,839,1395,,,368.990128427321,1,nan,40.2335,residential,6,,"LINESTRING (-112.08138 33.45474,-112.08138 33.45467,-112.08137 33.45464,-112.08138 33.45346,-112.08138 33.45322,-112.08138 33.45235,-112.08138 33.45181,-112.08138 33.45153,-112.08138 33.45141)",
,1626,742,741,,,56.48605488197686,2,nan,46.67086,tertiary,5,,"LINESTRING (-112.07997 33.46087,-112.08012 33.46038)",
,1627,741,227,,,77.15820877894184,2,nan,46.67086,tertiary,5,,"LINESTRING (-112.08012 33.46038,-112.08015 33.46026,-112.08016 33.46019,-112.08018 33.46004,-112.08019 33.45993,-112.0802 33.45979,-112.0802 33.45968)",
,1628,227,1231,,,55.94617777510592,2,nan,46.67086,tertiary,5,,"LINESTRING (-112.0802 33.45968,-112.0802 33.45963,-112.08018 33.45918)",
,1629,239,240,,,201.15697357245557,1,nan,40.2335,residential,6,,"LINESTRING (-112.05207 33.4494,-112.05063 33.44941,-112.05048 33.44941,-112.0499 33.44941)",
,1630,240,239,,,201.12669445170172,1,nan,40.2335,residential,6,,"LINESTRING (-112.0499 33.44948,-112.05048 33.44947,-112.05063 33.44947,-112.05207 33.44947)",
,1631,240,1494,,,192.1444226908209,1,nan,40.2335,residential,6,,"LINESTRING (-112.0499 33.44941,-112.0496 33.44941,-112.04839 33.44942,-112.04795 33.44942,-112.04783 33.44942)",
,1632,1494,240,,,192.0926828214879,1,nan,40.2335,residential,6,,"LINESTRING (-112.04784 33.44949,-112.04795 33.44949,-112.04839 33.44948,-112.0496 33.44948,-112.0499 33.44948)",
,1633,1494,241,,,13.85030716221063,1,nan,40.2335,residential,6,,"LINESTRING (-112.04783 33.44942,-112.04769 33.44943)",
,1634,241,1494,,,13.85030716221063,1,nan,40.2335,residential,6,,"LINESTRING (-112.04769 33.44949,-112.04784 33.44949)",
,1635,241,170,,,197.77893973091196,1,nan,40.2335,residential,6,,"LINESTRING (-112.04769 33.44943,-112.04757 33.44943,-112.04556 33.44943)",
,1636,170,241,,,197.82707725594287,1,nan,40.2335,residential,6,,"LINESTRING (-112.04556 33.44949,-112.04757 33.44949,-112.04769 33.44949)",
,1637,1575,46,,,102.87059685329137,1,nan,40.2335,residential,6,,"LINESTRING (-112.04121 33.45292,-112.04011 33.45291)",
,1638,46,1575,,,102.87059685329137,1,nan,40.2335,residential,6,,"LINESTRING (-112.04011 33.45298,-112.04121 33.45298)",
,1639,46,417,,,102.26700090838666,1,nan,40.2335,residential,6,,"LINESTRING (-112.04011 33.45291,-112.03901 33.45291)",
,1640,417,46,,,102.26700090838666,1,nan,40.2335,residential,6,,"LINESTRING (-112.03901 33.45297,-112.04011 33.45298)",
,1641,417,418,,,41.49600198332304,1,nan,40.2335,residential,6,,"LINESTRING (-112.03901 33.45291,-112.03856 33.45291)",
,1642,418,417,,,41.49600198332304,1,nan,40.2335,residential,6,,"LINESTRING (-112.03856 33.45297,-112.03901 33.45297)",
,1643,205,174,,,200.88061091144132,1,nan,40.2335,residential,6,,"LINESTRING (-112.04768 33.4548,-112.04754 33.45481,-112.0473 33.45481,-112.04682 33.4548,-112.04663 33.4548,-112.04633 33.45482,-112.04622 33.45485,-112.04596 33.45493,-112.04557 33.45505)",
,1644,174,205,,,198.62700911715132,1,nan,40.2335,residential,6,,"LINESTRING (-112.0456 33.45511,-112.04598 33.45499,-112.04625 33.45491,-112.04635 33.45488,-112.04663 33.45486,-112.04682 33.45486,-112.0473 33.45487,-112.04754 33.45487,-112.04768 33.45486)",
,1645,174,524,,,106.7576762733884,1,nan,40.2335,residential,6,,"LINESTRING (-112.04557 33.45505,-112.04449 33.45539)",
,1646,524,174,,,106.7576762733884,1,nan,40.2335,residential,6,,"LINESTRING (-112.04452 33.45545,-112.0456 33.45511)",
,1647,524,2014,,,31.736379767940704,1,nan,40.2335,residential,6,,"LINESTRING (-112.04449 33.45539,-112.04418 33.45549)",
,1648,2014,524,,,31.736379767940704,1,nan,40.2335,residential,6,,"LINESTRING (-112.0442 33.45555,-112.04452 33.45545)",
,1649,2014,687,,,84.5470278796606,1,nan,40.2335,residential,6,,"LINESTRING (-112.04418 33.45549,-112.04333 33.45577)",
,1650,687,2014,,,84.5470278796606,1,nan,40.2335,residential,6,,"LINESTRING (-112.04335 33.45582,-112.0442 33.45555)",
,1651,687,1610,,,29.01086355657774,1,nan,40.2335,residential,6,,"LINESTRING (-112.04333 33.45577,-112.04303 33.45585)",
,1652,1610,687,,,29.01086355657774,1,nan,40.2335,residential,6,,"LINESTRING (-112.04306 33.45591,-112.04335 33.45582)",
,1653,1610,553,,,176.73092735305573,1,nan,40.2335,residential,6,,"LINESTRING (-112.04303 33.45585,-112.04257 33.45598,-112.04156 33.45626,-112.04138 33.45627,-112.04121 33.45628)",
,1654,553,1610,,,178.75496936312547,1,nan,40.2335,residential,6,,"LINESTRING (-112.04121 33.45634,-112.04138 33.45634,-112.04157 33.45632,-112.04259 33.45604,-112.04306 33.45591)",
,1655,553,47,,,101.2773141339895,1,nan,40.2335,residential,6,,"LINESTRING (-112.04121 33.45628,-112.04012 33.45631)",
,1656,47,553,,,101.2773141339895,1,nan,40.2335,residential,6,,"LINESTRING (-112.04013 33.45638,-112.04121 33.45634)",
,1657,47,444,,,103.62024592996015,1,nan,40.2335,residential,6,,"LINESTRING (-112.04012 33.45631,-112.03901 33.45634)",
,1658,444,47,,,103.62024592996015,1,nan,40.2335,residential,6,,"LINESTRING (-112.03901 33.4564,-112.04012 33.45638)",
,1659,687,1609,,,30.390350105482913,1,nan,40.2335,residential,6,,"LINESTRING (-112.0433 33.4558,-112.0433 33.45587,-112.0433 33.45607)",
,1660,1609,687,,,30.50210779012843,1,nan,40.2335,residential,6,,"LINESTRING (-112.04337 33.45607,-112.04338 33.45587,-112.04338 33.45579)",
,1661,1609,8,,,89.3740683970924,1,nan,40.2335,residential,6,,"LINESTRING (-112.0433 33.45607,-112.04329 33.45688)",
,1662,8,1609,,,89.3740683970924,1,nan,40.2335,residential,6,,"LINESTRING (-112.04337 33.45688,-112.04337 33.45607)",
,1663,8,684,,,101.57880280430712,1,nan,40.2335,residential,6,,"LINESTRING (-112.04329 33.45688,-112.04329 33.45704,-112.04329 33.45726,-112.04329 33.45755,-112.04329 33.45779)",
,1664,684,8,,,101.57833704845348,1,nan,40.2335,residential,6,,"LINESTRING (-112.04336 33.45779,-112.04336 33.45755,-112.04336 33.45726,-112.04337 33.45704,-112.04337 33.45688)",
,1665,684,1986,,,14.557301438560343,1,nan,40.2335,residential,6,,"LINESTRING (-112.04329 33.45779,-112.04329 33.45792)",
,1666,1986,684,,,14.557301438560343,1,nan,40.2335,residential,6,,"LINESTRING (-112.04336 33.45792,-112.04336 33.45779)",
,1667,841,840,,,102.18216350542974,1,nan,40.2335,residential,6,,"LINESTRING (-112.04338 33.4539,-112.04448 33.45389)",
,1668,840,841,,,102.18216350542974,1,nan,40.2335,residential,6,,"LINESTRING (-112.04448 33.45383,-112.04338 33.45383)",
,1669,843,583,,,106.97866407865851,1,nan,40.2335,residential,6,,"LINESTRING (-112.06066 33.45581,-112.06065 33.45629,-112.06065 33.45678)",
