,name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
6151,,6237,,2927,284,1,46.34650124933376,2,59,,connector,20,"LINESTRING (-112.0481276449005 33.46599645332336, -112.0477025 33.4657775)",all,1
6152,,6238,,284,2927,1,46.34650124933376,2,59,,connector,20,"LINESTRING (-112.0477025 33.4657775, -112.0481276449005 33.46599645332336)",all,1
6297,,6383,,3000,968,1,21.323230523732537,2,59,,connector,20,"LINESTRING (-112.0735473049537 33.46409351835224, -112.0737091 33.4639573)",all,1
6298,,6384,,968,3000,1,21.323230523732537,2,59,,connector,20,"LINESTRING (-112.0737091 33.4639573, -112.0735473049537 33.46409351835224)",all,1
6347,,6433,,3025,561,1,60.275218173511206,2,59,,connector,20,"LINESTRING (-112.0964880932831 33.46635968472894, -112.0966749 33.4658405)",all,1
6348,,6434,,561,3025,1,60.275218173511206,2,59,,connector,20,"LINESTRING (-112.0966749 33.4658405, -112.0964880932831 33.46635968472894)",all,1
6351,,6437,,3027,561,1,115.59207858548302,2,59,,connector,20,"LINESTRING (-112.0965481192073 33.46687465051728, -112.0966749 33.4658405)",all,1
6352,,6438,,561,3027,1,115.59207858548302,2,59,,connector,20,"LINESTRING (-112.0966749 33.4658405, -112.0965481192073 33.46687465051728)",all,1
6359,,6445,,3031,561,1,19.2265863744959,2,59,,connector,20,"LINESTRING (-112.0967748 33.465992, -112.0966749 33.4658405)",all,1
6360,,6446,,561,3031,1,19.2265863744959,2,59,,connector,20,"LINESTRING (-112.0966749 33.4658405, -112.0967748 33.465992)",all,1
6531,,6617,,3117,5889,1,34.059898199159285,2,59,,connector,20,"LINESTRING (-112.0754458402055 33.45646243649873, -112.0752025 33.4566918)",all,1
6532,,6618,,5889,3117,1,34.059898199159285,2,59,,connector,20,"LINESTRING (-112.0752025 33.4566918, -112.0754458402055 33.45646243649873)",all,1
6551,,6637,,3127,5880,1,53.742208004000815,2,59,,connector,20,"LINESTRING (-112.0494018360588 33.44798921672862, -112.049916 33.4482118)",all,1
6552,,6638,,5880,3127,1,53.742208004000815,2,59,,connector,20,"LINESTRING (-112.049916 33.4482118, -112.0494018360588 33.44798921672862)",all,1
6567,,6653,,3135,917,1,31.01743283846697,2,59,,connector,20,"LINESTRING (-112.071435874101 33.4484770389662, -112.0712581 33.4482408)",all,1
6568,,6654,,917,3135,1,31.01743283846697,2,59,,connector,20,"LINESTRING (-112.0712581 33.4482408, -112.071435874101 33.4484770389662)",all,1
6569,,6655,,3136,5870,1,57.23123807782214,2,59,,connector,20,"LINESTRING (-112.0756760329737 33.45004885874841, -112.0751915 33.4503674)",all,1
6570,,6656,,5870,3136,1,57.23123807782214,2,59,,connector,20,"LINESTRING (-112.0751915 33.4503674, -112.0756760329737 33.45004885874841)",all,1
6573,,6659,,3138,918,1,61.11086779891723,2,59,,connector,20,"LINESTRING (-112.07275625 33.447666, -112.0725603 33.4481907)",all,1
6574,,6660,,918,3138,1,61.11086779891723,2,59,,connector,20,"LINESTRING (-112.0725603 33.4481907, -112.07275625 33.447666)",all,1
6587,,6673,,3145,1270,1,65.58944972380485,2,59,,connector,20,"LINESTRING (-112.0742955904389 33.46521163859011, -112.0739386 33.4657208)",all,1
6588,,6674,,1270,3145,1,65.58944972380485,2,59,,connector,20,"LINESTRING (-112.0739386 33.4657208, -112.0742955904389 33.46521163859011)",all,1
6595,,6681,,3149,967,1,35.10707639709431,2,59,,connector,20,"LINESTRING (-112.0735323554598 33.45975782125456, -112.0737669 33.4600056)",all,1
6596,,6682,,967,3149,1,35.10707639709431,2,59,,connector,20,"LINESTRING (-112.0737669 33.4600056, -112.0735323554598 33.45975782125456)",all,1
6609,,6695,,3156,967,1,57.17156465274333,2,59,,connector,20,"LINESTRING (-112.0734263233216 33.4595770856442, -112.0737669 33.4600056)",all,1
6610,,6696,,967,3156,1,57.17156465274333,2,59,,connector,20,"LINESTRING (-112.0737669 33.4600056, -112.0734263233216 33.4595770856442)",all,1
6619,,6705,,3161,967,1,39.612607580893496,2,59,,connector,20,"LINESTRING (-112.0735421872653 33.45970267310241, -112.0737669 33.4600056)",all,1
6620,,6706,,967,3161,1,39.612607580893496,2,59,,connector,20,"LINESTRING (-112.0737669 33.4600056, -112.0735421872653 33.45970267310241)",all,1
6621,,6707,,3162,967,1,28.226350014615267,2,59,,connector,20,"LINESTRING (-112.07353215 33.45984410000001, -112.0737669 33.4600056)",all,1
6622,,6708,,967,3162,1,28.226350014615267,2,59,,connector,20,"LINESTRING (-112.0737669 33.4600056, -112.07353215 33.45984410000001)",all,1
6625,,6711,,3164,924,1,29.41627402577587,2,59,,connector,20,"LINESTRING (-112.0740682 33.45021065, -112.0738289 33.4503842)",all,1
6626,,6712,,924,3164,1,29.41627402577587,2,59,,connector,20,"LINESTRING (-112.0738289 33.4503842, -112.0740682 33.45021065)",all,1
6631,,6717,,3167,1215,1,37.353929326130334,2,59,,connector,20,"LINESTRING (-112.0735334662416 33.45718530265294, -112.0739344 33.4571543)",all,1
6632,,6718,,1215,3167,1,37.353929326130334,2,59,,connector,20,"LINESTRING (-112.0739344 33.4571543, -112.0735334662416 33.45718530265294)",all,1
6659,,6745,,3181,968,1,37.94132042295819,2,59,,connector,20,"LINESTRING (-112.0733976418373 33.46417847093576, -112.0737091 33.4639573)",all,1
6660,,6746,,968,3181,1,37.94132042295819,2,59,,connector,20,"LINESTRING (-112.0737091 33.4639573, -112.0733976418373 33.46417847093576)",all,1
6717,,6803,,3210,5863,1,34.40012417478728,2,59,,connector,20,"LINESTRING (-112.07029665 33.454713, -112.0699922 33.4545364)",all,1
6718,,6804,,5863,3210,1,34.40012417478728,2,59,,connector,20,"LINESTRING (-112.0699922 33.4545364, -112.07029665 33.454713)",all,1
6889,,6975,,3296,606,1,33.68579271570632,2,59,,connector,20,"LINESTRING (-112.0800660609474 33.46602992560466, -112.0802971 33.4657962)",all,1
6890,,6976,,606,3296,1,33.68579271570632,2,59,,connector,20,"LINESTRING (-112.0802971 33.4657962, -112.0800660609474 33.46602992560466)",all,1
6925,,7011,,3314,1416,1,43.69926597738965,2,59,,connector,20,"LINESTRING (-112.0830542845227 33.46604052477677, -112.082654 33.4658333)",all,1
6926,,7012,,1416,3314,1,43.69926597738965,2,59,,connector,20,"LINESTRING (-112.082654 33.4658333, -112.0830542845227 33.46604052477677)",all,1
6927,,7013,,3315,1416,1,38.98182020533922,2,59,,connector,20,"LINESTRING (-112.08285745 33.46614004999999, -112.082654 33.4658333)",all,1
6928,,7014,,1416,3315,1,38.98182020533922,2,59,,connector,20,"LINESTRING (-112.082654 33.4658333, -112.08285745 33.46614004999999)",all,1
6993,,7079,,3348,5898,1,91.42613891748866,2,59,,connector,20,"LINESTRING (-112.0573737732331 33.44856450932465, -112.0564349 33.4483148)",all,1
6994,,7080,,5898,3348,1,91.42613891748866,2,59,,connector,20,"LINESTRING (-112.0564349 33.4483148, -112.0573737732331 33.44856450932465)",all,1
7021,,7107,,3362,427,1,24.681242514285948,2,59,,connector,20,"LINESTRING (-112.0827664618422 33.4588530077612, -112.0825986 33.4586808)",all,1
7022,,7108,,427,3362,1,24.681242514285948,2,59,,connector,20,"LINESTRING (-112.0825986 33.4586808, -112.0827664618422 33.4588530077612)",all,1
7027,,7113,,3365,337,1,28.51801750779592,2,59,,connector,20,"LINESTRING (-112.030514 33.4563402, -112.0302182 33.45641)",all,1
7028,,7114,,337,3365,1,28.51801750779592,2,59,,connector,20,"LINESTRING (-112.0302182 33.45641, -112.030514 33.4563402)",all,1
7073,,7159,,3388,782,1,47.97721221475221,2,59,,connector,20,"LINESTRING (-112.0693970868911 33.45831280066168, -112.0691131 33.4586734)",all,1
7074,,7160,,782,3388,1,47.97721221475221,2,59,,connector,20,"LINESTRING (-112.0691131 33.4586734, -112.0693970868911 33.45831280066168)",all,1
7123,,7209,,3413,5877,1,54.86588845691198,2,59,,connector,20,"LINESTRING (-112.0351758 33.4474759, -112.0346062 33.4473433)",all,1
7124,,7210,,5877,3413,1,54.86588845691198,2,59,,connector,20,"LINESTRING (-112.0346062 33.4473433, -112.0351758 33.4474759)",all,1
7125,,7211,,3414,5879,1,65.87495317427587,2,59,,connector,20,"LINESTRING (-112.0440689774821 33.44855378483766, -112.0433986 33.4483586)",all,1
7126,,7212,,5879,3414,1,65.87495317427587,2,59,,connector,20,"LINESTRING (-112.0433986 33.4483586, -112.0440689774821 33.44855378483766)",all,1
7143,,7229,,3423,5879,1,51.34767066412287,2,59,,connector,20,"LINESTRING (-112.0439224157748 33.44806003235121, -112.0434012 33.4482153)",all,1
7144,,7230,,5879,3423,1,51.34767066412287,2,59,,connector,20,"LINESTRING (-112.0434012 33.4482153, -112.0439224157748 33.44806003235121)",all,1
7145,,7231,,3424,5898,1,46.14166543961169,2,59,,connector,20,"LINESTRING (-112.0560229239585 33.44854724884642, -112.0564349 33.4483148)",all,1
7146,,7232,,5898,3424,1,46.14166543961169,2,59,,connector,20,"LINESTRING (-112.0564349 33.4483148, -112.0560229239585 33.44854724884642)",all,1
7149,,7235,,3426,5877,1,69.34928635149778,2,59,,connector,20,"LINESTRING (-112.0351477778769 33.44679769805814, -112.0346057 33.4472271)",all,1
7150,,7236,,5877,3426,1,69.34928635149778,2,59,,connector,20,"LINESTRING (-112.0346057 33.4472271, -112.0351477778769 33.44679769805814)",all,1
7151,,7237,,3427,5880,1,23.230199634682357,2,59,,connector,20,"LINESTRING (-112.0497129217031 33.44808959780736, -112.049916 33.4482118)",all,1
7152,,7238,,5880,3427,1,23.230199634682357,2,59,,connector,20,"LINESTRING (-112.049916 33.4482118, -112.0497129217031 33.44808959780736)",all,1
7181,,7267,,3442,5896,1,31.655185676237643,2,59,,connector,20,"LINESTRING (-112.0304765848701 33.44846572481119, -112.0301861 33.4483164)",all,1
7182,,7268,,5896,3442,1,31.655185676237643,2,59,,connector,20,"LINESTRING (-112.0301861 33.4483164, -112.0304765848701 33.44846572481119)",all,1
7275,,7361,,3489,5897,1,36.86588133250228,2,59,,connector,20,"LINESTRING (-112.0618472503555 33.44793838286171, -112.0621003 33.448194)",all,1
7276,,7362,,5897,3489,1,36.86588133250228,2,59,,connector,20,"LINESTRING (-112.0621003 33.448194, -112.0618472503555 33.44793838286171)",all,1
7307,,7393,,3505,5865,1,46.35033255105152,2,59,,connector,20,"LINESTRING (-112.0624898817011 33.44747438391401, -112.0620991 33.4472147)",all,1
7308,,7394,,5865,3505,1,46.35033255105152,2,59,,connector,20,"LINESTRING (-112.0620991 33.4472147, -112.0624898817011 33.44747438391401)",all,1
7325,,7411,,3514,1330,1,32.60397883978925,2,59,,connector,20,"LINESTRING (-112.07800585 33.44947195, -112.0777097 33.4493141)",all,1
7326,,7412,,1330,3514,1,32.60397883978925,2,59,,connector,20,"LINESTRING (-112.0777097 33.4493141, -112.07800585 33.44947195)",all,1
7335,,7421,,3519,352,1,78.58504190683327,2,59,,connector,20,"LINESTRING (-112.0706942604555 33.44985843449314, -112.0712678 33.4503785)",all,1
7336,,7422,,352,3519,1,78.58504190683327,2,59,,connector,20,"LINESTRING (-112.0712678 33.4503785, -112.0706942604555 33.44985843449314)",all,1
7337,,7423,,3520,1335,1,99.41601527005528,2,59,,connector,20,"LINESTRING (-112.0699298959887 33.44947803126821, -112.069946 33.450372)",all,1
7338,,7424,,1335,3520,1,99.41601527005528,2,59,,connector,20,"LINESTRING (-112.069946 33.450372, -112.0699298959887 33.44947803126821)",all,1
7529,,7615,,3616,448,1,76.07922182687138,2,59,,connector,20,"LINESTRING (-112.0587215749693 33.45069890525293, -112.0589805 33.4513481)",all,1
7530,,7616,,448,3616,1,76.07922182687138,2,59,,connector,20,"LINESTRING (-112.0589805 33.4513481, -112.0587215749693 33.45069890525293)",all,1
7533,,7619,,3618,5882,1,56.71167776207572,2,59,,connector,20,"LINESTRING (-112.0741678703245 33.45287463142274, -112.0738985 33.4524168)",all,1
7534,,7620,,5882,3618,1,56.71167776207572,2,59,,connector,20,"LINESTRING (-112.0738985 33.4524168, -112.0741678703245 33.45287463142274)",all,1
7705,,7791,,3704,5898,1,83.21979831563408,2,59,,connector,20,"LINESTRING (-112.0573150449431 33.44803437345745, -112.0564328 33.4481694)",all,1
7706,,7792,,5898,3704,1,83.21979831563408,2,59,,connector,20,"LINESTRING (-112.0564328 33.4481694, -112.0573150449431 33.44803437345745)",all,1
7709,,7795,,3706,5898,1,46.22573497582878,2,59,,connector,20,"LINESTRING (-112.0569055451263 33.44803813925338, -112.0564328 33.4481694)",all,1
7710,,7796,,5898,3706,1,46.22573497582878,2,59,,connector,20,"LINESTRING (-112.0564328 33.4481694, -112.0569055451263 33.44803813925338)",all,1
7715,,7801,,3709,5881,1,41.501690266300685,2,59,,connector,20,"LINESTRING (-112.0523997 33.44794195000001, -112.0520793 33.4482024)",all,1
7716,,7802,,5881,3709,1,41.501690266300685,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0523997 33.44794195000001)",all,1
7717,,7803,,3710,5881,1,57.42158521729719,2,59,,connector,20,"LINESTRING (-112.0526131988999 33.44794120364883, -112.0520793 33.4482024)",all,1
7718,,7804,,5881,3710,1,57.42158521729719,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0526131988999 33.44794120364883)",all,1
7729,,7815,,3716,5873,1,25.287166105482815,2,59,,connector,20,"LINESTRING (-112.0501038309765 33.44747301802902, -112.0499235 33.4473025)",all,1
7730,,7816,,5873,3716,1,25.287166105482815,2,59,,connector,20,"LINESTRING (-112.0499235 33.4473025, -112.0501038309765 33.44747301802902)",all,1
7739,,7825,,3721,5885,1,33.696912839349736,2,59,,connector,20,"LINESTRING (-112.05190135 33.4475565, -112.0520801 33.4472927)",all,1
7740,,7826,,5885,3721,1,33.696912839349736,2,59,,connector,20,"LINESTRING (-112.0520801 33.4472927, -112.05190135 33.4475565)",all,1
7741,,7827,,3722,5881,1,16.877611584879155,2,59,,connector,20,"LINESTRING (-112.0522102 33.448097, -112.0520793 33.4482024)",all,1
7742,,7828,,5881,3722,1,16.877611584879155,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0522102 33.448097)",all,1
7743,,7829,,3723,5881,1,22.140392059457454,2,59,,connector,20,"LINESTRING (-112.05228055 33.4480954, -112.0520793 33.4482024)",all,1
7744,,7830,,5881,3723,1,22.140392059457454,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.05228055 33.4480954)",all,1
7745,,7831,,3724,5885,1,44.89353218879684,2,59,,connector,20,"LINESTRING (-112.0517100274763 33.44755280622317, -112.0520801 33.4472927)",all,1
7746,,7832,,5885,3724,1,44.89353218879684,2,59,,connector,20,"LINESTRING (-112.0520801 33.4472927, -112.0517100274763 33.44755280622317)",all,1
7751,,7837,,3727,5881,1,47.61101033210474,2,59,,connector,20,"LINESTRING (-112.0522871 33.4478109, -112.0520793 33.4482024)",all,1
7752,,7838,,5881,3727,1,47.61101033210474,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0522871 33.4478109)",all,1
7755,,7841,,3729,5881,1,33.09448916652879,2,59,,connector,20,"LINESTRING (-112.052244 33.4479384, -112.0520793 33.4482024)",all,1
7756,,7842,,5881,3729,1,33.09448916652879,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.052244 33.4479384)",all,1
7757,,7843,,3730,5881,1,26.92652810082454,2,59,,connector,20,"LINESTRING (-112.0522438 33.4480029, -112.0520793 33.4482024)",all,1
7758,,7844,,5881,3730,1,26.92652810082454,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0522438 33.4480029)",all,1
7759,,7845,,3731,5881,1,39.645033657068346,2,59,,connector,20,"LINESTRING (-112.0522427980138 33.44787299503744, -112.0520793 33.4482024)",all,1
7760,,7846,,5881,3731,1,39.645033657068346,2,59,,connector,20,"LINESTRING (-112.0520793 33.4482024, -112.0522427980138 33.44787299503744)",all,1
7779,,7865,,3741,1532,1,46.18316841388538,2,59,,connector,20,"LINESTRING (-112.0916801672752 33.4584293570814, -112.0912619 33.4586546)",all,1
7780,,7866,,1532,3741,1,46.18316841388538,2,59,,connector,20,"LINESTRING (-112.0912619 33.4586546, -112.0916801672752 33.4584293570814)",all,1
7807,,7893,,3755,5898,1,65.72953292171061,2,59,,connector,20,"LINESTRING (-112.0559431542692 33.44774219232472, -112.0564328 33.4481694)",all,1
7808,,7894,,5898,3755,1,65.72953292171061,2,59,,connector,20,"LINESTRING (-112.0564328 33.4481694, -112.0559431542692 33.44774219232472)",all,1
7881,,7967,,3792,5891,1,123.08420003866452,2,59,,connector,20,"LINESTRING (-112.0935640758614 33.4481440505016, -112.0935935 33.4470374)",all,1
7882,,7968,,5891,3792,1,123.08420003866452,2,59,,connector,20,"LINESTRING (-112.0935935 33.4470374, -112.0935640758614 33.4481440505016)",all,1
7883,,7969,,3793,5891,1,117.8967323551532,2,59,,connector,20,"LINESTRING (-112.0935492032015 33.44809702636727, -112.0935935 33.4470374)",all,1
7884,,7970,,5891,3793,1,117.8967323551532,2,59,,connector,20,"LINESTRING (-112.0935935 33.4470374, -112.0935492032015 33.44809702636727)",all,1
7885,,7971,,3794,5891,1,128.1236477825194,2,59,,connector,20,"LINESTRING (-112.0935806934685 33.44818959409763, -112.0935935 33.4470374)",all,1
7886,,7972,,5891,3794,1,128.1236477825194,2,59,,connector,20,"LINESTRING (-112.0935935 33.4470374, -112.0935806934685 33.44818959409763)",all,1
7969,,8055,,3836,139,1,60.512390503087424,2,59,,connector,20,"LINESTRING (-112.0744449458346 33.4458806628529, -112.0750535 33.4460764)",all,1
7970,,8056,,139,3836,1,60.512390503087424,2,59,,connector,20,"LINESTRING (-112.0750535 33.4460764, -112.0744449458346 33.4458806628529)",all,1
7971,,8057,,3837,1278,1,51.78915036665779,2,59,,connector,20,"LINESTRING (-112.0820147 33.44700835, -112.082562 33.4470999)",all,1
7972,,8058,,1278,3837,1,51.78915036665779,2,59,,connector,20,"LINESTRING (-112.082562 33.4470999, -112.0820147 33.44700835)",all,1
7985,,8071,,3844,1278,1,39.63441551663495,2,59,,connector,20,"LINESTRING (-112.08215555 33.4469902, -112.082562 33.4470999)",all,1
7986,,8072,,1278,3844,1,39.63441551663495,2,59,,connector,20,"LINESTRING (-112.082562 33.4470999, -112.08215555 33.4469902)",all,1
8053,,8139,,3878,511,1,88.88846513262381,2,59,,connector,20,"LINESTRING (-112.0949168756523 33.45044214075493, -112.0958523 33.4502693)",all,1
8054,,8140,,511,3878,1,88.88846513262381,2,59,,connector,20,"LINESTRING (-112.0958523 33.4502693, -112.0949168756523 33.45044214075493)",all,1
8055,,8141,,3879,511,1,74.60343786285375,2,59,,connector,20,"LINESTRING (-112.0950744474401 33.45043936935249, -112.0958523 33.4502693)",all,1
8056,,8142,,511,3879,1,74.60343786285375,2,59,,connector,20,"LINESTRING (-112.0958523 33.4502693, -112.0950744474401 33.45043936935249)",all,1
8057,,8143,,3880,511,1,30.263228830176796,2,59,,connector,20,"LINESTRING (-112.0955954679767 33.45043708657359, -112.0958523 33.4502693)",all,1
8058,,8144,,511,3880,1,30.263228830176796,2,59,,connector,20,"LINESTRING (-112.0958523 33.4502693, -112.0955954679767 33.45043708657359)",all,1
8215,,8301,,3959,510,1,36.13742752049974,2,59,,connector,20,"LINESTRING (-112.096217895319 33.4493308730987, -112.0958458 33.4492348)",all,1
8216,,8302,,510,3959,1,36.13742752049974,2,59,,connector,20,"LINESTRING (-112.0958458 33.4492348, -112.096217895319 33.4493308730987)",all,1
8265,,8351,,3984,5902,1,41.78512331338896,2,59,,connector,20,"LINESTRING (-112.0653035336697 33.46535712100965, -112.0651883 33.4657204)",all,1
8266,,8352,,5902,3984,1,41.78512331338896,2,59,,connector,20,"LINESTRING (-112.0651883 33.4657204, -112.0653035336697 33.46535712100965)",all,1
8287,,8373,,3995,5903,1,34.477854214898386,2,59,,connector,20,"LINESTRING (-112.0646253217783 33.44705595802195, -112.0649927 33.4471026)",all,1
8288,,8374,,5903,3995,1,34.477854214898386,2,59,,connector,20,"LINESTRING (-112.0649927 33.4471026, -112.0646253217783 33.44705595802195)",all,1
8297,,8383,,4000,5882,1,42.38786870608565,2,59,,connector,20,"LINESTRING (-112.0741297492533 33.45208803047684, -112.0738985 33.4524168)",all,1
8298,,8384,,5882,4000,1,42.38786870608565,2,59,,connector,20,"LINESTRING (-112.0738985 33.4524168, -112.0741297492533 33.45208803047684)",all,1
